,time,channel1,channel2,channel3,channel4,ANGX,ANGY,ANGZ,LINX,LINY,LINZ
6798,6740.0,22.0,97.0,96.0,19.0,-0.0,-0.11,0.01,-0.15,0.11,0.22
6799,6741.0,22.0,98.0,94.0,21.0,-0.01,-0.16,0.01,-0.22,0.11,0.28
6800,6742.0,22.0,101.0,92.0,24.0,-0.01,-0.31,-0.02,-0.1,0.15,0.66
6801,6743.0,23.0,105.0,93.0,28.0,-0.02,-0.61,-0.06,0.08,0.75,1.09
6802,6744.0,22.0,120.0,96.0,28.0,-0.05,-0.72,-0.07,0.52,1.2,1.42
6803,6745.0,22.0,134.0,95.0,31.0,-0.11,-0.51,0.21,1.15,0.93,1.48
6804,6746.0,22.0,140.0,93.0,31.0,-0.19,-0.41,0.51,0.36,1.37,1.05
6805,6747.0,23.0,138.0,89.0,30.0,-0.39,-0.55,0.71,0.84,1.42,0.84
6806,6748.0,23.0,135.0,86.0,28.0,-0.69,-0.85,1.12,3.19,0.59,0.61
6807,6749.0,23.0,143.0,83.0,31.0,-1.02,-0.02,1.31,4.41,0.93,1.69
6808,6750.0,24.0,143.0,82.0,29.0,-1.22,0.53,1.27,4.12,1.02,2.54
6809,6751.0,28.0,138.0,79.0,29.0,-1.47,1.35,1.37,3.2,0.7,2.79
6810,6752.0,31.0,133.0,78.0,28.0,-1.83,1.51,1.55,2.09,1.38,2.04
6811,6753.0,41.0,128.0,79.0,26.0,-1.99,1.33,1.85,1.9,0.65,2.01
6812,6754.0,44.0,122.0,79.0,25.0,-2.51,1.07,2.07,2.86,0.37,2.82
6813,6755.0,49.0,117.0,83.0,24.0,-2.09,0.92,2.32,2.99,1.25,3.27
6814,6756.0,49.0,118.0,86.0,24.0,-1.78,0.8,2.44,2.61,2.07,2.69
6815,6757.0,49.0,117.0,84.0,22.0,-1.96,0.68,2.58,1.83,2.22,1.96
6816,6758.0,49.0,124.0,94.0,25.0,-2.17,0.46,2.9,1.52,1.7,1.33
6817,6759.0,59.0,129.0,97.0,26.0,-2.04,0.42,2.98,1.36,1.54,0.95
6818,6760.0,68.0,153.0,96.0,29.0,-1.88,0.51,3.18,0.55,1.58,-0.65
6819,6761.0,88.0,159.0,100.0,34.0,-2.02,0.98,3.3,0.56,1.51,-0.83
6820,6762.0,105.0,174.0,96.0,35.0,-1.95,1.28,3.22,-0.14,1.61,-1.89
6821,6763.0,119.0,196.0,98.0,47.0,-1.84,2.05,3.15,0.19,1.71,-2.18
6822,6764.0,134.0,245.0,102.0,54.0,-1.8,2.84,2.94,-0.14,1.61,-2.48
6823,6765.0,153.0,242.0,104.0,61.0,-1.8,3.33,2.82,-0.29,1.68,-2.57
6824,6766.0,160.0,241.0,110.0,59.0,-1.68,4.3,2.43,-0.16,2.05,-3.08
6825,6767.0,164.0,271.0,110.0,69.0,-1.7,5.2,2.06,0.15,2.12,-2.42
6826,6768.0,170.0,250.0,104.0,64.0,-1.55,5.62,1.82,0.42,2.7,-2.69
6827,6769.0,171.0,263.0,105.0,72.0,-1.58,6.13,1.38,-1.49,1.71,-3.77
6828,6770.0,158.0,265.0,105.0,73.0,-1.53,5.53,1.15,-2.77,2.04,-4.09
6829,6771.0,156.0,284.0,107.0,79.0,-1.5,4.88,1.06,-1.97,0.96,-4.28
6830,6772.0,143.0,284.0,107.0,78.0,-1.38,3.63,1.04,-0.84,1.11,-3.12
6831,6773.0,132.0,287.0,105.0,80.0,-1.25,2.57,0.97,0.39,1.07,-1.39
6832,6774.0,115.0,260.0,100.0,78.0,-1.17,2.24,0.87,0.2,1.09,-1.07
6833,6775.0,99.0,266.0,96.0,77.0,-1.1,1.67,0.68,0.0,0.93,-1.02
6834,6776.0,84.0,258.0,96.0,83.0,-1.01,1.06,0.58,-0.61,0.28,-2.15
6835,6777.0,74.0,246.0,101.0,88.0,-0.95,0.8,0.57,-0.54,0.12,-2.28
