,time,channel1,channel2,channel3,channel4,ANGX,ANGY,ANGZ,LINX,LINY,LINZ
7465,7419.0,32.0,49.0,63.0,76.0,0.0,-0.0,-0.0,-0.02,0.07,-0.09
7466,7420.0,30.0,49.0,58.0,75.0,0.0,0.0,0.0,-0.01,0.08,-0.09
7467,7421.0,28.0,49.0,54.0,77.0,0.01,-0.0,-0.0,0.0,0.11,-0.09
7468,7422.0,28.0,49.0,53.0,75.0,0.0,0.01,-0.0,-0.03,0.08,-0.11
7469,7423.0,28.0,49.0,50.0,74.0,0.01,0.02,-0.0,-0.04,0.07,-0.13
7470,7424.0,26.0,50.0,49.0,75.0,0.0,0.01,-0.01,-0.03,0.07,-0.14
7471,7425.0,33.0,50.0,57.0,75.0,0.01,0.0,-0.01,-0.02,0.1,-0.1
7472,7426.0,30.0,49.0,56.0,74.0,0.0,0.0,-0.01,-0.04,0.04,-0.1
7473,7427.0,25.0,49.0,53.0,74.0,0.0,-0.01,-0.01,-0.03,0.04,-0.12
7474,7428.0,27.0,49.0,50.0,74.0,0.0,-0.01,-0.0,0.0,0.08,-0.12
7475,7429.0,26.0,49.0,62.0,76.0,0.0,-0.01,-0.01,-0.03,0.1,-0.13
7476,7430.0,26.0,50.0,62.0,76.0,-0.0,-0.02,-0.01,-0.01,0.07,-0.09
7477,7431.0,25.0,49.0,63.0,83.0,-0.0,-0.0,-0.01,-0.08,0.07,-0.07
7478,7432.0,25.0,48.0,57.0,91.0,-0.0,-0.0,-0.01,-0.09,0.09,-0.08
7479,7433.0,25.0,49.0,56.0,103.0,-0.02,-0.01,-0.01,-0.26,0.54,-0.04
7480,7434.0,24.0,49.0,54.0,102.0,-0.05,-0.07,-0.02,-0.24,0.92,0.25
7481,7435.0,24.0,51.0,74.0,106.0,-0.08,-0.11,-0.03,-0.57,0.94,0.41
7482,7436.0,26.0,50.0,78.0,109.0,-0.14,-0.23,-0.05,-0.33,0.78,0.46
7483,7437.0,27.0,50.0,72.0,103.0,-0.15,-0.21,-0.02,-0.06,0.53,0.38
7484,7438.0,25.0,49.0,76.0,96.0,-0.14,-0.12,-0.01,-0.33,0.26,0.24
7485,7439.0,25.0,52.0,98.0,97.0,-0.04,0.08,0.04,-0.37,0.06,-0.04
7486,7440.0,26.0,56.0,89.0,93.0,0.1,0.12,0.12,-0.28,0.04,0.18
7487,7441.0,27.0,60.0,169.0,99.0,0.17,0.11,0.18,-0.34,-0.08,0.33
7488,7442.0,35.0,59.0,210.0,99.0,0.42,0.26,0.36,0.77,0.32,1.1
7489,7443.0,46.0,72.0,218.0,102.0,0.64,1.24,0.65,1.52,0.25,1.26
7490,7444.0,56.0,78.0,226.0,115.0,0.74,2.15,0.83,1.74,0.66,1.03
7491,7445.0,55.0,87.0,248.0,115.0,0.92,4.14,1.14,2.05,0.94,0.11
7492,7446.0,73.0,91.0,210.0,117.0,0.93,5.65,1.43,2.65,1.12,-0.5
7493,7447.0,128.0,98.0,190.0,120.0,0.91,6.48,1.66,0.89,1.67,-1.78
7494,7448.0,119.0,106.0,262.0,123.0,0.84,7.82,1.85,0.13,1.67,-1.82
7495,7449.0,109.0,105.0,240.0,120.0,0.88,8.01,1.75,-2.82,1.74,-3.65
7496,7450.0,112.0,106.0,225.0,121.0,0.77,7.94,1.77,-6.04,1.2,-3.41
