,time,channel1,channel2,channel3,channel4,ANGX,ANGY,ANGZ,LINX,LINY,LINZ
3619,3588.0,50.0,109.0,40.0,55.0,0.01,-0.03,-0.01,0.01,-0.09,-0.08
3620,3589.0,52.0,106.0,36.0,55.0,0.01,-0.03,-0.01,-0.01,-0.06,-0.08
3621,3590.0,51.0,103.0,35.0,53.0,0.01,-0.03,0.01,0.07,0.06,0.01
3622,3591.0,53.0,101.0,34.0,51.0,0.0,-0.01,0.0,-0.04,0.03,0.0
3623,3592.0,54.0,103.0,35.0,55.0,-0.0,-0.01,0.0,0.0,0.03,-0.01
3624,3593.0,53.0,109.0,34.0,55.0,-0.01,0.0,-0.0,-0.04,-0.05,-0.13
3625,3594.0,53.0,107.0,34.0,54.0,-0.01,0.01,0.01,-0.02,0.0,-0.08
3626,3595.0,60.0,105.0,32.0,54.0,-0.0,0.01,0.0,0.0,0.0,-0.08
3627,3596.0,56.0,104.0,29.0,54.0,-0.0,0.02,-0.0,0.03,0.01,0.0
3628,3597.0,55.0,100.0,33.0,54.0,-0.0,0.05,-0.01,-0.03,0.0,-0.06
3629,3598.0,62.0,117.0,33.0,57.0,-0.0,0.06,-0.01,-0.07,-0.06,-0.13
3630,3599.0,64.0,119.0,35.0,62.0,-0.01,0.07,-0.01,-0.03,-0.05,-0.07
3631,3600.0,64.0,131.0,34.0,71.0,-0.01,0.12,0.0,0.2,0.22,0.45
3632,3601.0,63.0,159.0,32.0,72.0,-0.02,0.21,0.0,0.0,0.11,0.23
3633,3602.0,66.0,180.0,43.0,73.0,-0.09,0.31,0.03,-0.17,0.04,0.15
3634,3603.0,69.0,200.0,40.0,80.0,-0.27,0.52,0.12,0.24,0.09,1.07
3635,3604.0,81.0,218.0,45.0,94.0,-0.47,0.83,0.14,0.79,-0.07,2.17
3636,3605.0,79.0,251.0,45.0,88.0,-1.04,2.92,-0.1,3.94,-0.73,4.8
3637,3606.0,84.0,256.0,59.0,87.0,-1.27,7.05,-0.12,2.09,0.77,3.26
3638,3607.0,78.0,253.0,53.0,80.0,-1.51,8.63,0.09,1.0,1.07,-1.49
3639,3608.0,86.0,237.0,54.0,79.0,-1.76,10.89,0.77,-2.94,-1.09,-0.08
3640,3609.0,92.0,239.0,48.0,84.0,-1.12,9.63,1.48,-0.15,0.57,-0.04
3641,3610.0,108.0,245.0,48.0,83.0,-0.95,9.29,1.49,0.14,0.87,0.28
3642,3611.0,123.0,252.0,42.0,96.0,-0.49,8.62,1.48,1.48,0.5,1.58
3643,3612.0,129.0,253.0,39.0,97.0,-0.19,8.33,1.36,2.01,0.69,0.9
3644,3613.0,129.0,248.0,38.0,105.0,0.15,7.63,1.1,2.53,1.06,0.28
3645,3614.0,128.0,251.0,35.0,105.0,0.21,6.42,0.71,1.03,0.08,0.02
3646,3615.0,128.0,249.0,39.0,100.0,0.37,5.53,0.58,0.37,-0.46,-0.91
3647,3616.0,131.0,230.0,41.0,109.0,0.62,3.54,0.42,0.9,-0.56,-1.96
3648,3617.0,137.0,231.0,40.0,107.0,0.79,2.36,0.32,0.78,-0.17,-2.48
3649,3618.0,147.0,215.0,81.0,113.0,0.73,2.09,0.29,-0.28,-0.29,-4.58
3650,3619.0,148.0,202.0,131.0,115.0,0.27,2.0,0.09,-0.2,-0.04,-5.64
3651,3620.0,146.0,197.0,227.0,130.0,-0.28,1.9,0.23,-0.7,-0.9,-7.83
3652,3621.0,136.0,185.0,205.0,120.0,-0.68,1.8,0.35,0.18,-1.55,-8.42
3653,3622.0,137.0,172.0,181.0,135.0,-1.79,1.51,0.58,-0.63,-1.85,-8.16
3654,3623.0,134.0,172.0,193.0,149.0,-2.84,0.83,0.67,-0.43,-2.99,-7.77
3655,3624.0,126.0,163.0,190.0,154.0,-3.43,0.51,0.68,-0.73,-4.44,-7.21
3656,3625.0,144.0,156.0,174.0,178.0,-4.42,0.05,0.83,-0.64,-5.1,-6.7
3657,3626.0,160.0,161.0,177.0,164.0,-5.21,-0.09,0.95,0.94,-6.16,-4.26
3658,3627.0,155.0,160.0,172.0,170.0,-5.45,-0.06,0.95,0.97,-6.22,-3.09
3659,3628.0,165.0,163.0,145.0,166.0,-5.81,-0.13,0.95,1.14,-6.51,-3.13
3660,3629.0,152.0,171.0,144.0,160.0,-5.88,-0.66,0.93,0.18,-6.7,-2.74
3661,3630.0,136.0,172.0,178.0,155.0,-5.77,-1.05,0.98,0.58,-5.4,-2.31
