,time,channel1,channel2,channel3,channel4,ANGX,ANGY,ANGZ,LINX,LINY,LINZ
816,807.0,48.0,99.0,80.0,48.0,-0.0,0.03,-0.0,-0.03,0.0,-0.05
817,808.0,46.0,100.0,78.0,48.0,-0.0,0.02,0.01,0.08,0.09,0.03
818,809.0,45.0,98.0,77.0,47.0,-0.01,0.05,-0.0,-0.04,-0.03,-0.03
819,810.0,43.0,95.0,68.0,51.0,-0.0,0.06,-0.0,-0.06,-0.03,-0.05
820,811.0,49.0,107.0,61.0,49.0,0.0,0.06,0.0,-0.04,-0.02,-0.06
821,812.0,50.0,107.0,54.0,49.0,0.01,0.06,0.01,0.04,0.04,0.01
822,813.0,48.0,102.0,52.0,48.0,0.01,0.07,0.01,-0.05,0.02,0.01
823,814.0,47.0,104.0,49.0,48.0,0.0,0.08,0.0,-0.05,-0.01,-0.05
824,815.0,45.0,102.0,47.0,47.0,-0.01,0.08,-0.0,0.0,-0.03,-0.04
825,816.0,46.0,100.0,43.0,47.0,0.0,0.08,0.0,0.02,-0.03,0.0
826,817.0,44.0,100.0,40.0,47.0,0.01,0.09,0.02,-0.04,-0.08,-0.09
827,818.0,43.0,102.0,66.0,54.0,0.01,0.08,0.05,-0.03,-0.01,0.0
828,819.0,42.0,101.0,86.0,62.0,0.01,0.09,0.06,0.17,0.13,0.16
829,820.0,44.0,115.0,189.0,78.0,-0.02,0.18,0.09,0.27,0.1,0.24
830,821.0,42.0,114.0,189.0,89.0,-0.05,0.27,0.12,-0.07,0.13,0.47
831,822.0,44.0,110.0,166.0,94.0,-0.2,0.53,0.26,0.18,0.0,0.52
832,823.0,44.0,111.0,163.0,93.0,-0.44,0.96,0.42,1.58,-0.04,2.91
833,824.0,46.0,117.0,168.0,117.0,-0.56,2.22,0.55,-1.12,-1.44,4.88
834,825.0,48.0,114.0,220.0,125.0,-0.69,2.63,0.55,-5.13,-2.53,5.24
835,826.0,50.0,122.0,249.0,127.0,-0.65,2.94,1.09,-11.56,-3.13,2.3
836,827.0,50.0,123.0,267.0,125.0,0.09,1.99,2.03,-12.55,-3.2,2.14
837,828.0,51.0,120.0,224.0,125.0,0.27,1.69,2.52,-9.66,-2.63,1.02
838,829.0,48.0,118.0,187.0,131.0,0.28,2.15,3.16,-7.3,-1.79,-0.13
839,830.0,47.0,121.0,170.0,125.0,-0.18,3.52,3.55,-6.66,-1.25,-0.44
840,831.0,45.0,123.0,139.0,111.0,-0.48,3.87,3.76,-6.7,-1.57,-0.22
841,832.0,44.0,118.0,116.0,99.0,-0.77,3.32,4.08,-5.57,-1.98,-0.4
842,833.0,43.0,116.0,96.0,89.0,-0.85,2.06,4.25,-1.85,-1.64,-0.94
843,834.0,42.0,118.0,79.0,85.0,-0.93,1.68,4.24,-0.66,-1.68,-0.78
844,835.0,40.0,114.0,68.0,96.0,-1.15,1.53,4.1,0.89,-1.77,-0.29
845,836.0,41.0,108.0,60.0,89.0,-1.17,1.41,3.89,1.12,-2.11,0.05
846,837.0,41.0,106.0,50.0,86.0,-1.18,1.22,3.84,2.65,-2.59,0.04
847,838.0,40.0,105.0,46.0,79.0,-1.23,0.97,3.64,2.82,-2.86,-0.2
848,839.0,40.0,100.0,41.0,79.0,-1.19,0.9,3.54,3.9,-2.77,-0.43
849,840.0,40.0,99.0,37.0,87.0,-1.14,0.81,3.35,4.42,-2.83,-0.33
850,841.0,40.0,99.0,35.0,92.0,-1.19,1.06,3.13,4.66,-2.99,0.1
