,time,channel1,channel2,channel3,channel4,ANGX,ANGY,ANGZ,LINX,LINY,LINZ
5535,5481.0,43.0,110.0,24.0,58.0,-0.01,0.02,0.0,-0.12,0.01,-0.08
5536,5482.0,42.0,112.0,24.0,56.0,0.01,0.01,0.01,-0.09,0.05,-0.04
5537,5483.0,41.0,109.0,24.0,54.0,0.01,0.02,0.01,-0.05,0.01,-0.08
5538,5484.0,41.0,112.0,24.0,53.0,0.02,0.02,0.01,-0.06,0.07,-0.04
5539,5485.0,41.0,109.0,24.0,53.0,0.03,0.03,0.01,-0.12,0.05,-0.08
5540,5486.0,41.0,104.0,24.0,53.0,0.03,0.02,0.01,-0.1,0.09,-0.04
5541,5487.0,41.0,106.0,24.0,54.0,0.03,-0.01,0.02,-0.1,0.1,-0.05
5542,5488.0,41.0,107.0,23.0,55.0,0.03,-0.01,0.01,-0.07,0.12,0.0
5543,5489.0,41.0,110.0,23.0,55.0,0.02,-0.01,0.0,0.0,0.15,0.04
5544,5490.0,42.0,105.0,23.0,56.0,0.0,0.0,-0.0,-0.05,0.12,0.03
5545,5491.0,41.0,107.0,23.0,55.0,-0.01,0.02,-0.0,-0.04,0.1,-0.01
5546,5492.0,41.0,104.0,23.0,55.0,-0.01,0.03,-0.01,-0.07,0.08,-0.1
5547,5493.0,41.0,108.0,23.0,58.0,-0.01,0.01,-0.01,-0.11,0.08,-0.11
5548,5494.0,46.0,103.0,23.0,58.0,-0.01,-0.02,-0.01,-0.15,0.1,-0.06
5549,5495.0,49.0,109.0,23.0,58.0,-0.01,-0.03,-0.01,-0.13,0.09,-0.02
5550,5496.0,48.0,114.0,23.0,64.0,-0.01,-0.04,-0.02,-0.1,0.11,-0.05
5551,5497.0,48.0,123.0,23.0,64.0,-0.01,-0.06,-0.02,-0.11,0.1,-0.03
5552,5498.0,57.0,142.0,23.0,71.0,-0.02,-0.06,-0.02,-0.17,0.03,-0.05
5553,5499.0,70.0,156.0,23.0,110.0,0.08,-0.04,-0.01,-0.34,-0.1,-0.13
5554,5500.0,99.0,171.0,23.0,120.0,0.14,-0.1,0.01,-0.47,0.14,-0.13
5555,5501.0,162.0,208.0,25.0,162.0,0.18,-0.18,0.06,-0.51,0.0,-0.1
5556,5502.0,176.0,238.0,79.0,216.0,0.17,-0.38,0.16,-0.58,0.18,-0.2
5557,5503.0,186.0,251.0,177.0,205.0,-0.04,-0.53,0.32,-0.45,0.84,0.68
5558,5504.0,235.0,301.0,151.0,185.0,-0.33,-0.5,0.3,0.55,-0.25,4.78
5559,5505.0,217.0,317.0,136.0,164.0,-0.94,0.69,-0.17,-1.09,1.15,4.03
5560,5506.0,211.0,304.0,178.0,151.0,-0.69,0.55,-0.74,-5.62,-0.77,8.35
5561,5507.0,217.0,305.0,191.0,171.0,-0.1,-0.41,-0.28,-10.2,-4.16,7.78
5562,5508.0,223.0,285.0,169.0,174.0,1.23,-2.42,0.69,-11.8,-4.28,9.24
5563,5509.0,215.0,279.0,146.0,158.0,1.73,-1.21,1.32,-5.77,-2.88,9.17
5564,5510.0,207.0,266.0,124.0,149.0,1.7,0.19,1.5,-4.07,-1.2,4.51
5565,5511.0,194.0,259.0,113.0,142.0,1.93,1.5,1.7,-2.83,-1.17,3.65
5566,5512.0,181.0,248.0,95.0,135.0,2.13,1.54,1.8,-0.33,-1.08,0.22
5567,5513.0,180.0,252.0,89.0,128.0,2.12,1.43,1.82,1.45,-1.57,-1.57
5568,5514.0,172.0,243.0,84.0,116.0,2.02,1.28,1.73,2.38,-1.25,-3.18
5569,5515.0,153.0,230.0,71.0,106.0,1.71,1.03,1.53,3.22,-0.91,-3.84
5570,5516.0,143.0,210.0,63.0,93.0,1.55,0.89,1.41,3.81,-0.71,-5.15
5571,5517.0,142.0,197.0,56.0,99.0,1.27,0.61,1.13,3.75,-0.7,-5.14
5572,5518.0,138.0,196.0,50.0,105.0,1.06,0.32,0.93,3.64,-1.26,-5.01
5573,5519.0,125.0,182.0,44.0,99.0,0.97,0.24,0.83,3.83,-1.17,-4.94
5574,5520.0,130.0,187.0,42.0,87.0,0.75,0.21,0.7,3.54,-1.48,-4.85
5575,5521.0,132.0,193.0,41.0,88.0,0.49,0.18,0.58,3.59,-1.51,-5.13
5576,5522.0,136.0,200.0,38.0,84.0,0.31,0.16,0.51,3.32,-1.46,-4.92
5577,5523.0,133.0,200.0,36.0,77.0,0.03,-0.09,0.37,3.27,-1.64,-3.96
5578,5524.0,150.0,240.0,38.0,74.0,-0.16,-0.46,0.23,3.86,-1.7,-2.37
5579,5525.0,142.0,226.0,38.0,74.0,-0.25,-0.56,0.13,4.09,-1.68,-1.76
5580,5526.0,132.0,242.0,41.0,72.0,-0.35,-0.64,-0.07,4.68,-1.75,0.66
5581,5527.0,169.0,258.0,38.0,77.0,-0.32,-0.62,-0.25,4.98,-1.62,2.55
5582,5528.0,169.0,246.0,34.0,78.0,-0.26,-0.55,-0.35,4.72,-1.43,4.48
5583,5529.0,159.0,223.0,30.0,76.0,0.02,-0.46,-0.55,4.65,-1.19,5.53
5584,5530.0,168.0,233.0,35.0,78.0,0.41,-0.39,-0.78,4.34,-0.65,5.73
5585,5531.0,174.0,230.0,32.0,85.0,0.6,-0.3,-0.91,4.08,-0.63,5.67
5586,5532.0,173.0,237.0,31.0,90.0,0.96,-0.07,-1.13,3.03,-0.7,5.36
5587,5533.0,164.0,232.0,31.0,88.0,1.31,0.16,-1.28,1.5,-0.48,3.95
5588,5534.0,175.0,239.0,42.0,101.0,1.43,0.32,-1.34,0.66,-0.54,3.07
5589,5535.0,157.0,221.0,39.0,108.0,1.57,0.61,-1.41,-1.05,-0.52,0.12
5590,5536.0,157.0,214.0,37.0,120.0,1.56,0.87,-1.39,-2.23,-0.61,-1.23
5591,5537.0,143.0,219.0,62.0,117.0,1.54,0.9,-1.32,-3.25,-0.76,-1.85
5592,5538.0,166.0,229.0,98.0,110.0,1.49,0.64,-1.01,-4.52,-0.78,-3.82
5593,5539.0,220.0,247.0,104.0,115.0,1.44,0.29,-0.63,-4.71,-0.83,-5.2
5594,5540.0,207.0,246.0,90.0,129.0,1.32,0.26,-0.45,-4.12,-0.68,-5.41
5595,5541.0,196.0,231.0,82.0,122.0,0.98,0.41,-0.12,-3.51,-0.6,-5.53
5596,5542.0,202.0,256.0,79.0,111.0,0.65,0.45,0.19,-1.95,-0.64,-5.35
5597,5543.0,187.0,254.0,70.0,106.0,0.49,0.41,0.32,-1.18,-0.7,-5.34
5598,5544.0,172.0,226.0,62.0,106.0,0.18,0.33,0.44,1.81,-0.43,-4.47
5599,5545.0,160.0,229.0,58.0,114.0,-0.06,0.25,0.35,3.91,0.0,-4.6
5600,5546.0,165.0,245.0,52.0,115.0,-0.19,0.21,0.21,4.76,0.09,-4.9
5601,5547.0,156.0,251.0,50.0,111.0,-0.53,0.12,-0.2,6.6,0.17,-5.79
5602,5548.0,165.0,249.0,48.0,102.0,-0.73,-0.08,-0.44,6.36,-0.23,-5.85
5603,5549.0,151.0,255.0,55.0,99.0,-1.11,-0.88,-0.9,6.47,-0.96,-5.47
