,time,channel1,channel2,channel3,channel4,ANGX,ANGY,ANGZ,LINX,LINY,LINZ
4886,4847.0,99.0,92.0,24.0,49.0,-0.0,-0.1,0.01,0.0,-0.07,0.02
4887,4848.0,99.0,93.0,24.0,50.0,-0.01,-0.08,0.03,0.1,-0.01,0.05
4888,4849.0,97.0,97.0,23.0,47.0,-0.01,-0.07,0.03,0.11,0.12,0.11
4889,4850.0,98.0,101.0,23.0,48.0,-0.01,-0.03,-0.01,0.03,0.14,0.06
4890,4851.0,101.0,102.0,23.0,48.0,-0.03,-0.02,-0.06,0.06,0.11,0.03
4891,4852.0,95.0,100.0,23.0,48.0,-0.03,-0.02,-0.07,0.11,-0.02,0.07
4892,4853.0,93.0,98.0,24.0,49.0,-0.04,0.02,-0.06,0.11,-0.04,0.05
4893,4854.0,89.0,99.0,23.0,50.0,-0.03,0.06,-0.02,0.06,-0.15,0.02
4894,4855.0,82.0,102.0,23.0,51.0,-0.03,0.07,0.01,0.1,-0.1,0.05
4895,4856.0,94.0,111.0,25.0,53.0,-0.01,0.1,0.06,0.06,-0.1,0.04
4896,4857.0,103.0,137.0,92.0,59.0,0.02,0.11,0.08,-0.25,0.0,-0.24
4897,4858.0,109.0,162.0,218.0,71.0,0.04,0.06,0.07,-0.51,0.03,-0.51
4898,4859.0,129.0,179.0,201.0,70.0,0.09,-0.17,0.07,-1.01,-0.05,-0.88
4899,4860.0,172.0,219.0,183.0,71.0,0.29,-0.91,0.21,-2.57,-1.84,-0.69
4900,4861.0,177.0,229.0,231.0,74.0,0.55,-1.39,0.5,-4.02,-3.01,2.1
4901,4862.0,169.0,247.0,294.0,91.0,1.2,-3.04,0.4,-12.97,-9.75,8.3
4902,4863.0,186.0,287.0,279.0,105.0,3.91,-6.93,2.4,-13.34,-7.65,6.95
4903,4864.0,218.0,328.0,273.0,119.0,4.96,-8.42,3.22,-11.64,-10.91,11.26
4904,4865.0,234.0,309.0,225.0,123.0,7.13,-10.52,4.1,-8.84,-11.3,12.45
4905,4866.0,240.0,291.0,191.0,125.0,9.31,-11.41,4.07,-0.94,-7.93,9.39
4906,4867.0,263.0,293.0,172.0,137.0,10.29,-12.03,3.62,1.85,-5.93,3.62
4907,4868.0,280.0,263.0,172.0,130.0,11.67,-12.17,1.8,3.41,-4.77,2.52
4908,4869.0,259.0,257.0,170.0,133.0,10.52,-7.8,-0.37,4.5,-2.6,-1.02
4909,4870.0,321.0,273.0,178.0,140.0,9.15,-4.67,-1.07,3.85,-4.96,-2.1
4910,4871.0,386.0,293.0,202.0,129.0,6.71,0.4,-1.82,1.47,-5.16,-6.55
4911,4872.0,413.0,289.0,224.0,136.0,6.0,1.33,-1.86,-0.45,-6.23,-6.9
4912,4873.0,521.0,284.0,221.0,128.0,5.96,0.81,-1.69,-2.72,-6.43,-7.29
4913,4874.0,563.0,287.0,216.0,121.0,5.64,-0.14,-1.28,-2.32,-6.2,-7.73
4914,4875.0,592.0,299.0,243.0,118.0,4.4,0.4,-0.95,-2.39,-5.39,-8.46
4915,4876.0,558.0,310.0,304.0,123.0,3.74,0.63,-0.8,-2.73,-5.93,-8.11
4916,4877.0,623.0,307.0,387.0,132.0,3.05,0.14,-0.57,-2.91,-5.05,-7.4
4917,4878.0,592.0,307.0,401.0,133.0,2.66,-0.68,-0.24,-1.55,-3.29,-5.17
4918,4879.0,533.0,322.0,400.0,121.0,2.26,-0.63,-0.2,-1.92,-3.04,-4.37
4919,4880.0,630.0,349.0,448.0,114.0,1.25,-0.21,0.01,-2.13,-3.17,-3.89
4920,4881.0,616.0,341.0,454.0,107.0,0.68,0.07,0.14,-1.44,-3.51,-3.48
4921,4882.0,510.0,295.0,459.0,111.0,0.52,0.03,0.14,-1.85,-2.68,-1.95
4922,4883.0,554.0,276.0,437.0,120.0,0.39,-0.24,0.21,-1.87,-2.49,-1.37
4923,4884.0,604.0,301.0,424.0,118.0,0.15,-0.25,0.27,-1.6,-2.09,-0.79
4924,4885.0,505.0,299.0,439.0,108.0,0.03,-0.15,0.28,-0.47,-1.56,-2.34
4925,4886.0,585.0,276.0,440.0,102.0,-0.1,0.02,0.36,-0.4,-1.51,-2.39
4926,4887.0,634.0,272.0,431.0,100.0,-0.12,-0.07,0.34,0.12,-0.97,-1.32
4927,4888.0,541.0,256.0,373.0,98.0,-0.15,-0.09,0.28,0.15,-0.47,-1.01
4928,4889.0,513.0,256.0,373.0,93.0,-0.27,-0.02,0.18,0.08,-0.33,-0.81
4929,4890.0,490.0,246.0,375.0,88.0,-0.36,0.12,0.11,0.36,-0.4,-0.81
4930,4891.0,492.0,250.0,351.0,88.0,-0.37,0.13,0.09,0.38,-0.69,-0.48
4931,4892.0,478.0,228.0,313.0,86.0,-0.33,0.02,-0.0,0.19,-0.34,-0.01
