,time,channel1,channel2,channel3,channel4,ANGX,ANGY,ANGZ,LINX,LINY,LINZ
5505,5465.0,42.0,54.0,88.0,70.0,0.0,-0.01,-0.01,0.06,-0.07,0.07
5506,5466.0,50.0,55.0,83.0,69.0,0.0,-0.02,-0.02,0.01,-0.05,0.05
5507,5467.0,55.0,54.0,88.0,70.0,-0.01,-0.02,-0.02,0.05,-0.1,0.08
5508,5468.0,53.0,55.0,80.0,69.0,-0.01,-0.02,-0.03,0.08,-0.05,0.13
5509,5469.0,54.0,55.0,83.0,70.0,-0.01,-0.02,-0.03,0.06,-0.1,0.07
5510,5470.0,53.0,56.0,85.0,71.0,-0.01,-0.02,-0.03,0.02,-0.06,0.03
5511,5471.0,48.0,58.0,85.0,71.0,-0.01,-0.02,-0.02,0.03,-0.05,0.13
5512,5472.0,46.0,58.0,81.0,73.0,-0.02,-0.03,-0.02,0.04,-0.02,0.11
5513,5473.0,44.0,56.0,90.0,73.0,-0.02,-0.04,-0.02,0.03,-0.04,0.01
5514,5474.0,40.0,56.0,80.0,73.0,-0.02,-0.04,-0.02,0.03,-0.05,0.05
5515,5475.0,38.0,61.0,72.0,72.0,-0.03,-0.04,-0.02,0.05,-0.04,0.05
5516,5476.0,34.0,59.0,69.0,71.0,-0.03,-0.03,-0.02,-0.04,0.04,0.0
5517,5477.0,34.0,58.0,66.0,74.0,-0.03,-0.03,-0.02,-0.08,0.09,0.03
5518,5478.0,32.0,56.0,65.0,77.0,-0.05,-0.03,-0.03,-0.15,0.27,0.08
5519,5479.0,32.0,55.0,64.0,88.0,-0.08,-0.01,-0.05,-0.19,0.42,0.17
5520,5480.0,34.0,60.0,65.0,100.0,-0.1,0.0,-0.06,-0.27,0.99,0.64
5521,5481.0,33.0,62.0,62.0,100.0,-0.16,-0.01,-0.08,-0.47,1.24,0.95
5522,5482.0,31.0,60.0,57.0,106.0,-0.19,-0.21,-0.13,0.04,1.83,0.95
5523,5483.0,31.0,59.0,54.0,114.0,-0.17,-0.21,-0.15,-0.26,2.05,0.56
5524,5484.0,31.0,59.0,57.0,125.0,-0.19,-0.13,-0.19,-0.34,2.16,0.37
5525,5485.0,29.0,60.0,76.0,133.0,-0.23,-0.69,-0.21,-1.88,2.29,1.88
5526,5486.0,32.0,61.0,118.0,139.0,-0.19,-1.71,-0.24,-3.32,2.07,1.76
5527,5487.0,30.0,64.0,141.0,139.0,0.16,-4.18,-0.32,-3.05,1.55,2.45
5528,5488.0,35.0,68.0,175.0,128.0,0.58,-5.62,-0.25,-2.2,1.71,2.77
5529,5489.0,44.0,70.0,192.0,121.0,0.78,-5.89,-0.14,-2.51,1.6,2.9
5530,5490.0,61.0,68.0,206.0,118.0,1.15,-6.36,0.11,-2.95,1.48,2.67
5531,5491.0,56.0,74.0,216.0,116.0,1.43,-7.15,0.2,-2.97,1.17,1.94
5532,5492.0,91.0,79.0,197.0,118.0,1.6,-7.6,0.18,-0.66,1.76,1.31
5533,5493.0,84.0,82.0,225.0,122.0,1.79,-7.6,0.17,-0.34,1.73,0.84
5534,5494.0,99.0,84.0,233.0,128.0,1.91,-6.62,0.22,0.67,2.37,-0.36
5535,5495.0,95.0,85.0,248.0,141.0,1.89,-6.01,0.25,0.59,2.0,-1.0
5536,5496.0,91.0,80.0,260.0,142.0,1.85,-5.0,0.28,0.13,1.94,-1.03
5537,5497.0,105.0,78.0,273.0,158.0,1.66,-4.44,0.29,0.42,1.31,-1.07
5538,5498.0,116.0,77.0,286.0,162.0,1.52,-4.09,0.24,0.38,1.52,-0.89
5539,5499.0,110.0,82.0,305.0,166.0,1.23,-3.14,0.25,0.28,0.61,-0.55
5540,5500.0,102.0,96.0,275.0,168.0,0.94,-2.23,0.38,-0.94,-0.76,-0.35
5541,5501.0,88.0,94.0,324.0,174.0,0.81,-2.08,0.41,-0.97,-1.86,-0.92
5542,5502.0,101.0,97.0,325.0,172.0,0.63,-1.98,0.35,-0.84,-2.0,-0.85
5543,5503.0,88.0,98.0,303.0,182.0,0.52,-1.55,0.34,-1.03,-3.01,-1.0
5544,5504.0,91.0,101.0,327.0,198.0,0.43,-1.32,0.33,-1.12,-3.53,-0.9
5545,5505.0,91.0,98.0,335.0,196.0,0.23,-1.07,0.29,-1.11,-3.65,-1.11
5546,5506.0,89.0,97.0,311.0,199.0,0.02,-0.87,0.22,-0.78,-3.58,-1.72
5547,5507.0,85.0,100.0,273.0,204.0,-0.05,-0.67,0.2,-1.1,-3.34,-1.92
5548,5508.0,82.0,108.0,249.0,202.0,-0.14,-0.35,0.15,-1.21,-3.34,-1.43
5549,5509.0,95.0,111.0,248.0,193.0,-0.17,-0.38,0.14,-1.33,-3.0,-1.03
5550,5510.0,99.0,111.0,209.0,192.0,-0.17,-0.43,0.15,-1.3,-2.42,-0.5
5551,5511.0,95.0,108.0,223.0,182.0,-0.15,-0.42,0.22,-1.35,-2.28,-0.39
5552,5512.0,112.0,109.0,212.0,176.0,-0.14,-0.32,0.25,-1.05,-1.7,-0.47
5553,5513.0,111.0,109.0,212.0,166.0,-0.16,-0.25,0.26,-0.82,-1.12,-0.51
5554,5514.0,109.0,97.0,203.0,160.0,-0.18,-0.14,0.28,-0.76,-1.0,-0.5
5555,5515.0,112.0,92.0,211.0,152.0,-0.2,-0.17,0.27,-0.54,-0.77,-0.09
5556,5516.0,111.0,92.0,200.0,139.0,-0.21,-0.19,0.27,-0.47,-0.59,0.2
5557,5517.0,116.0,91.0,186.0,143.0,-0.21,-0.14,0.27,-0.36,-0.31,0.35
5558,5518.0,139.0,86.0,179.0,129.0,-0.2,-0.07,0.23,-0.31,-0.1,0.62
5559,5519.0,122.0,84.0,180.0,123.0,-0.19,-0.03,0.22,-0.21,0.01,0.61
5560,5520.0,129.0,79.0,158.0,118.0,-0.14,-0.03,0.2,-0.13,0.02,0.62
5561,5521.0,112.0,77.0,163.0,113.0,-0.09,-0.02,0.15,0.07,0.08,0.5
5562,5522.0,102.0,72.0,152.0,104.0,-0.06,0.02,0.13,0.01,0.26,0.48
5563,5523.0,120.0,71.0,135.0,101.0,-0.01,0.05,0.07,0.07,0.27,0.55
5564,5524.0,108.0,71.0,127.0,99.0,0.01,0.05,0.03,-0.07,0.23,0.37
5565,5525.0,93.0,73.0,127.0,104.0,0.02,0.07,0.03,-0.24,0.19,0.32
5566,5526.0,91.0,71.0,119.0,99.0,0.03,0.09,0.02,-0.28,0.22,0.39
5567,5527.0,86.0,68.0,117.0,96.0,0.04,0.07,0.03,-0.4,0.27,0.22
5568,5528.0,95.0,68.0,108.0,97.0,0.04,0.05,0.05,-0.41,0.27,0.19
5569,5529.0,91.0,68.0,97.0,96.0,0.05,-0.0,0.07,-0.38,0.27,0.18
5570,5530.0,83.0,65.0,94.0,96.0,0.04,-0.06,0.09,-0.34,0.26,0.15
5571,5531.0,81.0,66.0,92.0,100.0,0.03,-0.08,0.09,-0.33,0.2,0.2
5572,5532.0,83.0,65.0,82.0,102.0,0.02,-0.07,0.08,-0.28,0.16,0.16
5573,5533.0,77.0,67.0,78.0,99.0,0.02,-0.03,0.08,-0.35,0.09,0.0
5574,5534.0,65.0,68.0,76.0,99.0,0.03,-0.03,0.08,-0.36,0.07,0.06
5575,5535.0,79.0,67.0,73.0,100.0,0.03,-0.05,0.1,-0.33,0.08,0.16
5576,5536.0,74.0,65.0,76.0,95.0,0.03,-0.07,0.1,-0.19,0.09,0.05
5577,5537.0,71.0,67.0,73.0,93.0,0.03,-0.07,0.08,-0.13,0.08,0.05
5578,5538.0,73.0,63.0,66.0,95.0,0.04,-0.03,0.05,-0.02,0.12,0.26
5579,5539.0,72.0,67.0,62.0,96.0,0.04,0.09,0.02,-0.21,0.15,0.07
5580,5540.0,78.0,66.0,73.0,97.0,0.04,0.11,0.0,-0.17,0.14,0.07
5581,5541.0,85.0,63.0,69.0,95.0,0.07,0.09,-0.03,-0.21,0.2,0.14
5582,5542.0,76.0,61.0,64.0,94.0,0.07,0.09,-0.03,-0.35,0.13,0.29
5583,5543.0,83.0,61.0,58.0,94.0,0.08,0.09,-0.02,-0.39,0.06,0.28
5584,5544.0,84.0,62.0,55.0,91.0,0.09,0.07,-0.01,-0.54,0.13,0.11
5585,5545.0,75.0,61.0,54.0,98.0,0.08,0.08,0.03,-0.63,0.29,0.01
5586,5546.0,76.0,61.0,51.0,95.0,0.06,0.08,0.06,-0.51,0.28,0.0
5587,5547.0,71.0,60.0,48.0,94.0,0.03,-0.0,0.11,-0.46,0.17,-0.13
5588,5548.0,71.0,62.0,47.0,94.0,0.02,-0.06,0.11,-0.24,0.16,-0.12
5589,5549.0,67.0,65.0,45.0,94.0,0.01,-0.05,0.11,-0.18,0.15,-0.12
5590,5550.0,63.0,64.0,44.0,94.0,-0.01,-0.01,0.08,-0.05,0.13,-0.17
5591,5551.0,66.0,58.0,46.0,93.0,-0.03,-0.03,0.07,-0.07,0.14,-0.08
5592,5552.0,70.0,62.0,46.0,92.0,-0.04,-0.04,0.06,-0.01,0.18,-0.04
5593,5553.0,69.0,64.0,44.0,93.0,-0.05,-0.05,0.05,-0.04,0.2,-0.04
5594,5554.0,67.0,63.0,44.0,89.0,-0.05,-0.06,0.02,-0.04,0.08,0.02
5595,5555.0,71.0,62.0,47.0,89.0,-0.04,-0.05,0.01,-0.02,0.04,0.07
5596,5556.0,63.0,62.0,49.0,93.0,-0.03,0.0,-0.01,-0.13,0.07,0.15
5597,5557.0,58.0,62.0,47.0,89.0,-0.02,0.03,-0.04,-0.21,0.05,0.13
5598,5558.0,63.0,61.0,51.0,89.0,-0.02,0.02,-0.05,-0.22,0.07,0.12
5599,5559.0,63.0,61.0,49.0,89.0,-0.01,0.0,-0.04,-0.34,0.12,0.14
5600,5560.0,55.0,60.0,46.0,90.0,-0.01,-0.01,-0.01,-0.37,0.17,0.17
5601,5561.0,49.0,60.0,51.0,89.0,-0.02,-0.03,0.01,-0.36,0.16,0.16
5602,5562.0,51.0,61.0,50.0,89.0,-0.02,-0.06,0.03,-0.35,0.09,0.18
5603,5563.0,49.0,60.0,48.0,87.0,-0.02,-0.03,0.05,-0.24,0.0,0.18
5604,5564.0,50.0,60.0,48.0,88.0,-0.01,-0.02,0.05,-0.21,0.05,0.09
