,time,channel1,channel2,channel3,channel4,ANGX,ANGY,ANGZ,LINX,LINY,LINZ
5736,5685.0,119.0,106.0,33.0,103.0,0.03,0.01,0.02,0.12,0.08,0.09
5737,5686.0,117.0,105.0,33.0,106.0,0.03,0.01,0.02,0.23,0.46,0.29
5738,5687.0,115.0,107.0,33.0,108.0,0.09,-0.04,-0.03,0.47,0.35,0.59
5739,5688.0,113.0,103.0,34.0,117.0,0.13,-0.08,-0.02,0.67,1.26,0.23
5740,5689.0,111.0,100.0,34.0,105.0,0.13,-0.08,-0.02,0.89,1.43,-0.02
5741,5690.0,111.0,101.0,34.0,92.0,-0.12,0.01,0.37,1.09,1.52,-0.22
5742,5691.0,112.0,102.0,34.0,89.0,-0.65,0.64,0.7,2.34,1.46,0.17
5743,5692.0,111.0,105.0,33.0,87.0,-0.89,0.92,0.89,2.34,1.99,0.32
5744,5693.0,116.0,102.0,34.0,97.0,-1.23,1.18,1.08,2.4,1.76,1.06
5745,5694.0,120.0,98.0,34.0,123.0,-1.46,1.19,1.29,1.7,1.48,0.71
5746,5695.0,121.0,96.0,34.0,107.0,-1.49,1.09,1.4,1.66,1.44,0.54
5747,5696.0,117.0,95.0,39.0,108.0,-1.49,0.9,1.62,1.43,1.31,0.38
5748,5697.0,119.0,97.0,52.0,99.0,-1.53,0.78,1.75,1.3,0.97,0.34
5749,5698.0,126.0,102.0,49.0,96.0,-1.58,0.81,1.78,1.2,0.94,0.23
5750,5699.0,127.0,111.0,46.0,116.0,-1.79,1.0,1.82,1.26,0.84,0.61
5751,5700.0,125.0,108.0,48.0,108.0,-2.07,1.31,1.85,1.28,1.14,-0.25
5752,5701.0,127.0,110.0,48.0,115.0,-2.2,1.43,1.87,1.28,0.66,-0.54
5753,5702.0,125.0,105.0,46.0,114.0,-2.42,1.61,1.82,1.09,0.79,-0.49
5754,5703.0,127.0,106.0,44.0,108.0,-2.59,1.7,1.77,0.46,0.4,-0.35
5755,5704.0,134.0,108.0,42.0,140.0,-2.61,1.71,1.77,0.58,0.55,-0.62
5756,5705.0,125.0,105.0,40.0,139.0,-2.59,1.58,1.84,0.59,0.64,-0.84
5757,5706.0,125.0,103.0,45.0,168.0,-2.56,1.49,1.93,0.62,1.03,-0.8
5758,5707.0,126.0,105.0,43.0,169.0,-2.55,1.43,1.94,0.18,0.64,-0.87
5759,5708.0,128.0,110.0,38.0,165.0,-2.54,1.27,1.92,0.19,0.94,-0.8
5760,5709.0,131.0,116.0,39.0,172.0,-2.38,1.14,1.95,-0.2,0.92,-1.29
5761,5710.0,125.0,114.0,43.0,178.0,-2.33,1.07,1.98,-0.27,0.93,-1.28
5762,5711.0,117.0,114.0,41.0,188.0,-2.19,0.94,2.02,-0.41,1.0,-1.24
5763,5712.0,120.0,114.0,40.0,165.0,-2.03,0.84,2.02,-0.37,1.2,-0.59
5764,5713.0,127.0,114.0,38.0,148.0,-1.97,0.82,1.99,-0.22,1.35,-0.56
5765,5714.0,127.0,108.0,37.0,135.0,-1.92,0.88,1.97,-0.63,1.18,-1.0
5766,5715.0,127.0,108.0,37.0,124.0,-1.88,0.83,1.97,-1.26,0.33,-0.92
5767,5716.0,138.0,102.0,38.0,108.0,-1.66,0.59,2.12,-1.28,0.4,-0.98
5768,5717.0,141.0,99.0,37.0,112.0,-1.44,0.37,2.24,-0.23,1.18,-0.94
5769,5718.0,152.0,97.0,39.0,121.0,-1.28,0.22,2.21,0.0,1.6,-0.58
5770,5719.0,162.0,95.0,53.0,132.0,-1.27,0.2,2.14,-0.2,1.4,-0.39
5771,5720.0,171.0,105.0,49.0,153.0,-1.29,0.28,2.05,-0.03,1.36,-0.26
5772,5721.0,170.0,112.0,47.0,169.0,-1.37,0.48,1.97,-0.12,1.3,-0.78
5773,5722.0,180.0,114.0,46.0,202.0,-1.44,0.58,1.91,-0.12,1.29,-0.85
5774,5723.0,183.0,108.0,43.0,215.0,-1.54,0.81,1.73,-0.68,1.18,-0.61
5775,5724.0,182.0,107.0,42.0,231.0,-1.56,0.88,1.61,-0.88,0.95,-0.8
5776,5725.0,191.0,137.0,43.0,247.0,-1.51,0.84,1.54,-0.91,1.02,-0.86
5777,5726.0,190.0,144.0,42.0,280.0,-1.4,0.69,1.42,-0.95,0.78,-0.61
5778,5727.0,193.0,136.0,40.0,307.0,-1.38,0.69,1.36,-0.8,0.89,-0.61
5779,5728.0,196.0,127.0,39.0,323.0,-1.42,0.86,1.25,-1.02,0.89,-0.58
5780,5729.0,198.0,137.0,39.0,335.0,-1.39,0.93,1.13,-1.15,0.75,-0.72
5781,5730.0,205.0,148.0,38.0,344.0,-1.32,0.87,1.07,-1.41,0.47,-0.95
5782,5731.0,208.0,144.0,36.0,375.0,-1.12,0.62,0.95,-1.34,0.5,-0.98
5783,5732.0,205.0,141.0,37.0,392.0,-0.94,0.44,0.8,-1.28,0.51,-0.83
5784,5733.0,202.0,134.0,36.0,408.0,-0.87,0.42,0.71,-1.39,0.31,-1.0
5785,5734.0,200.0,131.0,35.0,415.0,-0.67,0.36,0.57,-1.31,0.33,-1.16
5786,5735.0,210.0,134.0,49.0,419.0,-0.44,0.24,0.45,-1.31,0.09,-1.54
5787,5736.0,206.0,126.0,47.0,409.0,-0.22,0.16,0.34,-1.31,0.17,-1.33
5788,5737.0,207.0,153.0,48.0,403.0,-0.14,0.16,0.28,-1.32,0.23,-1.1
5789,5738.0,206.0,149.0,46.0,399.0,-0.02,0.18,0.16,-1.24,0.42,-0.76
5790,5739.0,204.0,144.0,45.0,397.0,0.06,0.18,0.03,-1.02,0.54,-0.08
5791,5740.0,198.0,144.0,43.0,377.0,0.09,0.15,-0.01,-0.93,0.45,0.09
5792,5741.0,189.0,160.0,42.0,354.0,0.14,0.11,-0.06,-0.81,0.38,0.21
