,time,channel1,channel2,channel3,channel4,ANGX,ANGY,ANGZ,LINX,LINY,LINZ
3176,3144.0,41.0,95.0,23.0,46.0,0.0,-0.02,0.0,0.01,0.16,-0.04
3177,3145.0,40.0,93.0,23.0,46.0,-0.01,-0.02,0.0,0.0,0.13,0.0
3178,3146.0,40.0,90.0,24.0,46.0,-0.01,0.01,-0.01,-0.02,0.11,-0.03
3179,3147.0,41.0,90.0,24.0,46.0,-0.01,0.02,-0.01,0.0,0.12,-0.07
3180,3148.0,47.0,90.0,24.0,46.0,-0.0,0.02,-0.0,-0.05,0.1,-0.04
3181,3149.0,44.0,89.0,23.0,47.0,-0.0,0.01,0.0,-0.06,0.13,-0.09
3182,3150.0,46.0,90.0,23.0,47.0,-0.0,-0.01,0.01,-0.04,0.09,-0.05
3183,3151.0,44.0,88.0,23.0,47.0,-0.0,-0.02,0.0,-0.04,0.12,-0.04
3184,3152.0,44.0,87.0,23.0,46.0,-0.01,-0.01,0.0,0.01,0.12,-0.02
3185,3153.0,42.0,93.0,24.0,46.0,-0.01,-0.01,0.01,0.02,0.11,-0.03
3186,3154.0,42.0,91.0,24.0,48.0,0.0,0.0,0.01,-0.02,0.1,-0.07
3187,3155.0,43.0,96.0,23.0,46.0,0.01,-0.01,0.01,-0.03,0.14,-0.06
3188,3156.0,46.0,97.0,23.0,46.0,0.01,-0.02,0.02,-0.04,0.12,-0.05
3189,3157.0,45.0,93.0,23.0,46.0,0.01,-0.02,0.02,-0.06,0.15,-0.04
3190,3158.0,46.0,94.0,26.0,46.0,0.02,-0.02,0.02,-0.12,0.16,-0.06
3191,3159.0,49.0,98.0,36.0,49.0,0.04,-0.0,0.01,-0.08,0.01,-0.05
3192,3160.0,47.0,106.0,32.0,50.0,0.03,0.06,0.04,0.08,-0.03,0.04
3193,3161.0,49.0,113.0,31.0,44.0,0.04,0.19,0.08,-0.1,0.1,0.05
3194,3162.0,85.0,131.0,32.0,53.0,0.02,0.26,0.08,-0.24,0.09,0.12
3195,3163.0,85.0,149.0,41.0,54.0,-0.05,0.54,0.02,0.39,0.23,1.66
3196,3164.0,91.0,156.0,38.0,54.0,0.0,1.04,-0.06,-1.84,-0.45,2.19
3197,3165.0,109.0,159.0,37.0,59.0,0.19,1.08,0.07,-2.98,-0.36,1.87
3198,3166.0,138.0,184.0,34.0,70.0,0.54,0.96,0.44,-4.65,-1.0,1.51
3199,3167.0,141.0,175.0,33.0,77.0,0.86,1.1,0.78,-2.52,0.31,0.34
3200,3168.0,156.0,195.0,30.0,85.0,0.79,1.47,0.84,-2.6,0.27,0.82
3201,3169.0,146.0,196.0,30.0,85.0,0.64,2.15,0.92,-1.29,-0.02,2.31
3202,3170.0,126.0,209.0,30.0,90.0,0.47,2.55,0.94,-1.58,0.01,2.22
3203,3171.0,140.0,208.0,29.0,81.0,0.41,2.36,0.97,-1.3,0.0,1.71
3204,3172.0,127.0,207.0,28.0,76.0,0.48,1.44,1.0,-0.85,0.05,-0.84
3205,3173.0,135.0,203.0,26.0,78.0,0.53,0.49,0.89,0.13,0.06,-0.88
3206,3174.0,137.0,192.0,26.0,77.0,0.56,0.17,0.83,1.05,0.21,-0.4
3207,3175.0,133.0,186.0,26.0,72.0,0.59,-0.05,0.73,1.58,0.27,0.15
3208,3176.0,144.0,187.0,28.0,71.0,0.59,0.09,0.61,1.87,0.42,0.34
3209,3177.0,157.0,181.0,30.0,74.0,0.58,0.11,0.59,2.23,0.39,-0.03
3210,3178.0,162.0,189.0,29.0,77.0,0.61,0.1,0.48,1.55,-0.05,-1.3
3211,3179.0,151.0,187.0,28.0,83.0,0.64,-0.06,0.39,1.73,0.04,-0.78
3212,3180.0,166.0,186.0,27.0,80.0,0.61,-0.03,0.35,2.1,0.06,-0.46
3213,3181.0,194.0,216.0,26.0,78.0,0.51,0.18,0.25,1.74,0.06,-0.04
3214,3182.0,176.0,226.0,27.0,75.0,0.41,0.22,0.19,1.1,-0.31,-0.89
3215,3183.0,177.0,231.0,25.0,74.0,0.39,0.16,0.15,1.03,-0.26,-1.31
3216,3184.0,166.0,248.0,25.0,77.0,0.36,-0.0,0.11,1.23,-0.22,-1.42
3217,3185.0,158.0,238.0,25.0,85.0,0.27,0.01,0.08,1.21,-0.12,-1.29
3218,3186.0,148.0,227.0,25.0,80.0,0.24,0.0,0.06,1.18,-0.05,-1.07
3219,3187.0,162.0,241.0,26.0,77.0,0.16,-0.09,0.0,0.93,0.22,-0.7
3220,3188.0,151.0,250.0,26.0,72.0,0.11,-0.27,-0.04,0.91,0.26,-1.17
3221,3189.0,151.0,239.0,25.0,82.0,0.07,-0.3,-0.05,0.94,0.21,-1.24
3222,3190.0,175.0,227.0,25.0,88.0,0.02,-0.19,-0.08,0.37,-0.07,-1.03
3223,3191.0,159.0,233.0,24.0,91.0,0.0,-0.06,-0.07,0.7,0.32,-0.36
3224,3192.0,158.0,228.0,24.0,86.0,-0.02,0.05,-0.07,0.08,0.29,0.36
3225,3193.0,155.0,225.0,25.0,79.0,-0.03,0.04,-0.03,0.03,0.22,-0.26
3226,3194.0,157.0,219.0,26.0,77.0,-0.05,0.03,-0.03,0.12,0.18,-0.57
3227,3195.0,175.0,211.0,25.0,82.0,-0.05,0.06,-0.04,0.08,0.26,-0.53
3228,3196.0,154.0,201.0,25.0,78.0,-0.05,0.07,-0.06,0.05,0.31,-0.09
3229,3197.0,193.0,201.0,24.0,77.0,-0.04,0.06,-0.05,-0.11,0.24,0.06
3230,3198.0,182.0,211.0,24.0,78.0,-0.04,0.03,-0.04,-0.09,0.19,0.15
3231,3199.0,205.0,226.0,24.0,75.0,-0.04,0.01,-0.02,-0.21,0.11,-0.16
3232,3200.0,189.0,222.0,25.0,78.0,-0.05,0.03,-0.02,0.07,0.13,-0.31
3233,3201.0,176.0,211.0,23.0,88.0,-0.06,0.1,-0.03,0.09,0.14,-0.23
3234,3202.0,165.0,220.0,24.0,84.0,-0.08,0.13,-0.03,-0.11,0.13,0.02
3235,3203.0,146.0,239.0,24.0,78.0,-0.04,-0.03,-0.02,-0.04,0.05,-0.03
3236,3204.0,150.0,227.0,24.0,77.0,-0.02,-0.09,-0.02,0.15,0.09,-0.14
3237,3205.0,156.0,212.0,23.0,74.0,-0.02,-0.05,-0.02,0.22,0.03,-0.36
3238,3206.0,166.0,205.0,23.0,82.0,-0.04,0.02,-0.03,0.18,0.15,0.01
3239,3207.0,162.0,213.0,23.0,88.0,-0.05,0.05,-0.03,0.09,0.09,0.11
3240,3208.0,162.0,216.0,24.0,90.0,-0.05,0.07,-0.03,-0.24,-0.05,0.32
3241,3209.0,154.0,205.0,24.0,89.0,0.03,-0.03,-0.02,0.08,0.17,0.1
3242,3210.0,134.0,201.0,24.0,91.0,0.04,-0.04,-0.02,0.13,0.2,0.02
3243,3211.0,126.0,198.0,23.0,86.0,-0.03,0.12,-0.04,0.14,0.18,-0.1
3244,3212.0,112.0,190.0,24.0,86.0,-0.06,0.15,-0.05,-0.08,0.04,-0.16
3245,3213.0,97.0,177.0,24.0,83.0,-0.04,0.07,-0.05,-0.25,-0.04,-0.21
3246,3214.0,84.0,168.0,23.0,78.0,0.01,-0.12,-0.03,0.16,0.08,-0.32
3247,3215.0,75.0,149.0,24.0,80.0,-0.01,-0.17,-0.04,0.53,0.18,-0.69
3248,3216.0,68.0,135.0,24.0,77.0,-0.04,-0.18,-0.05,0.61,0.15,-0.63
3249,3217.0,61.0,127.0,24.0,72.0,-0.11,-0.22,-0.1,1.05,0.18,-0.37
3250,3218.0,56.0,123.0,23.0,69.0,-0.22,-0.17,-0.15,1.37,0.17,-0.43
3251,3219.0,53.0,123.0,23.0,65.0,-0.28,-0.17,-0.16,1.32,0.1,-0.71
3252,3220.0,53.0,121.0,24.0,65.0,-0.4,-0.15,-0.22,1.5,0.0,-1.52
3253,3221.0,50.0,115.0,24.0,63.0,-0.53,-0.27,-0.35,1.41,0.1,-1.4
3254,3222.0,50.0,111.0,24.0,60.0,-0.54,-0.51,-0.38,1.25,0.09,-1.35
3255,3223.0,48.0,107.0,23.0,59.0,-0.53,-0.99,-0.43,1.96,0.32,-1.41
3256,3224.0,46.0,104.0,24.0,57.0,-0.64,-0.96,-0.54,1.2,0.22,-0.26
3257,3225.0,44.0,98.0,26.0,56.0,-0.66,-0.95,-0.58,1.0,0.17,-0.16
3258,3226.0,44.0,99.0,28.0,54.0,-0.64,-1.0,-0.67,0.37,0.09,-0.13
3259,3227.0,42.0,96.0,27.0,54.0,-0.68,-0.99,-0.8,-0.11,-0.19,-0.58
3260,3228.0,52.0,98.0,26.0,55.0,-0.66,-1.01,-0.84,0.01,0.02,-0.58
3261,3229.0,49.0,97.0,25.0,53.0,-0.67,-1.12,-0.87,0.22,0.05,-0.53
3262,3230.0,47.0,95.0,24.0,54.0,-0.66,-1.2,-0.86,0.01,-0.2,-0.09
3263,3231.0,46.0,95.0,24.0,55.0,-0.64,-1.25,-0.78,-0.05,-0.34,0.45
3264,3232.0,45.0,96.0,26.0,53.0,-0.65,-1.01,-0.73,-0.52,-0.14,0.36
3265,3233.0,45.0,99.0,24.0,53.0,-0.6,-0.89,-0.67,-0.57,-0.23,0.57
3266,3234.0,44.0,98.0,24.0,52.0,-0.58,-0.66,-0.64,-0.78,-0.14,0.61
3267,3235.0,47.0,99.0,23.0,51.0,-0.5,-0.74,-0.53,-1.39,-0.19,0.88
3268,3236.0,45.0,99.0,24.0,49.0,-0.44,-0.73,-0.47,-0.8,0.16,0.7
3269,3237.0,45.0,100.0,24.0,49.0,-0.4,-0.55,-0.41,-0.83,0.0,0.66
3270,3238.0,45.0,107.0,24.0,49.0,-0.31,-0.38,-0.32,-0.78,0.24,0.8
3271,3239.0,48.0,107.0,24.0,48.0,-0.28,-0.3,-0.29,-0.72,0.27,0.91
3272,3240.0,49.0,105.0,24.0,48.0,-0.19,-0.23,-0.25,-0.99,0.45,1.09
3273,3241.0,47.0,101.0,24.0,48.0,-0.12,-0.31,-0.2,-1.31,0.25,1.09
3274,3242.0,45.0,102.0,24.0,48.0,-0.07,-0.39,-0.15,-2.14,-0.15,1.19
3275,3243.0,44.0,100.0,23.0,48.0,0.06,-0.5,-0.02,-1.23,-0.04,1.1
3276,3244.0,47.0,103.0,24.0,49.0,-0.01,-0.07,0.03,-0.16,0.4,0.68
3277,3245.0,46.0,102.0,27.0,48.0,-0.06,0.1,0.04,0.08,0.34,0.19
3278,3246.0,45.0,101.0,24.0,47.0,-0.03,0.11,-0.01,0.3,0.43,0.07
3279,3247.0,44.0,100.0,23.0,45.0,-0.01,-0.06,-0.08,0.48,0.25,-0.12
3280,3248.0,44.0,104.0,23.0,48.0,0.01,-0.13,-0.11,0.45,0.03,-0.33
3281,3249.0,43.0,104.0,23.0,48.0,0.02,-0.14,-0.1,0.2,-0.06,-0.35
3282,3250.0,46.0,102.0,23.0,49.0,0.01,-0.03,-0.07,-0.04,-0.15,-0.41
3283,3251.0,45.0,104.0,23.0,50.0,0.01,0.02,-0.05,-0.19,0.0,-0.35
3284,3252.0,44.0,106.0,29.0,49.0,0.02,-0.01,-0.03,-0.22,0.0,-0.31
3285,3253.0,43.0,105.0,23.0,48.0,0.05,-0.1,-0.01,-0.39,0.05,-0.26
3286,3254.0,48.0,105.0,23.0,48.0,0.03,-0.16,-0.01,-0.26,-0.05,-0.07
